subject;predicate;object
http://dbpedia.org/resource/Battle_of_the_Sakarya;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;2010-08-23
http://dbpedia.org/resource/Battle_of_the_Sakarya;http://purl.org/dc/terms/description;The Battle of the Sakarya, also known as the Battle of the Sangarios, was an important engagement in the Greco-Turkish War .
http://dbpedia.org/resource/Turkish_War_of_Independence;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_the_Sakarya
http://dbpedia.org/resource/Latin_script;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0629-01-01
http://dbpedia.org/resource/Mesopotamia;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1938-01-01
http://dbpedia.org/resource/Lysimachus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Alexander_Romance;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;4000-01-01
http://dbpedia.org/resource/Seleucus_I_Nicator;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0586-01-01
http://dbpedia.org/resource/Arcesilaus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Arcesilaus;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0375-01-01
http://dbpedia.org/resource/Gizah;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Julie_Payette;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1963-10-28
http://dbpedia.org/resource/Julie_Payette;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1963-10-28
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Consuls: Gaius Julius Caesar and Mark Antony.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;The Roman–Persian Wars, also known as the Roman–Iranian Wars, were a series of conflicts between states of the Greco-Roman world and two successive Iranian empires: the Parthian and the Sasanian.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0035-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Crassus arrives in Syria as proconsul and invades the Parthian Empire, initiating the Roman–Persian Wars, which were to last nearly seven centuries.
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;1938-01-01
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://purl.org/dc/terms/description;The Battle of Ctesiphon was a battle fought between the Roman and Parthian empires.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Ctesiphon_(198)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Alexander Severus launches a three-pronged counterattack against the Persian forces of King Ardashir I, who have invaded Mesopotamia. However, the Roman army advancing through Armenia is halted. Alexander gives the order to march to the capital at Ctesiphon, but the Romans are defeated, and withdraw to Syria. The result is an acceptance of the status quo, and after heavy losses on both sides, a truce is signed.
http://dbpedia.org/resource/Siege_of_Nisibis_(252);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Siege_of_Nisibis_(252);http://purl.org/dc/terms/description;In 224 AD, Ardashir defeated the Parthian Empire and replaced it with the Sasanian Empire.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Nisibis_(252)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;The Sasanians besiege the capital of the Kingdom of Hatra ruled by Sanatruq II.
http://dbpedia.org/resource/Fall_of_Hatra;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Fall_of_Hatra;http://purl.org/dc/terms/description;The fall of Hatra, capital of the Kingdom of Hatra under Sanatruq II, took place in the 3rd century after a lengthy siege by the Sasanian king Shapur I. Hatra was plundered and abandoned, and its kingdom dissolved.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Fall_of_Hatra
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Prince Shapur I succeeds his father Ardashir I as ruler of the Sassanid Empire. He begins his expansion in India.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Shapur I captures Hatra, the capital of the Kingdom of Hatra. The city is destroyed by the Sassanids.
http://dbpedia.org/resource/Battle_of_Resaena;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Battle_of_Resaena;http://purl.org/dc/terms/description;"A Roman army under Timesitheus defeats the Sassanids at Resaena (mdern Syria); King Shapur I is forced to flee to the Euphrates."
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Resaena
http://dbpedia.org/resource/Battle_of_Misiche;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Battle_of_Misiche;http://purl.org/dc/terms/description;The Battle of Misiche, Mesiche, or Massice
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Misiche
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0244-01-13
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;March 14 – Battle of Misiche: King Shapur I of the Sasanian Empire delivers a counter-attack near Fallujah (Iraq), and defeats the Roman army upstream of the Euphrates.
http://dbpedia.org/resource/Siege_of_Nisibis_(252);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Siege_of_Nisibis_(252);http://purl.org/dc/terms/description;The siege of Nisibis took place when the Sasanians under Shah Shapur I besieged the Roman city of Nisibis in 252.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Nisibis_(252)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;King Shapur I defeats the Roman army (some 70,000 men) at Barbalissos in Syria (approximate date).
http://dbpedia.org/resource/Siege_of_Antioch_(253);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Siege_of_Antioch_(253);http://purl.org/dc/terms/description;The siege of Antioch took place when the Sassanids under Shapur I besieged the Roman city of Antioch in 253 after defeating the Romans in the Battle of Barbalissos.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Antioch_(253)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;"Aemilianus rules the Roman Empire for three months; he promises to fight in Thrace and goes to war against Persia. The Senate gives him the rank of Pontifex Maximus."
http://dbpedia.org/resource/Battle_of_Barbalissos;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Battle_of_Barbalissos;http://purl.org/dc/terms/description;King Shapur I, defeats a Roman field army at Barbalissos in Syria 2).
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Barbalissos
http://dbpedia.org/resource/Siege_of_Dura-Europos_(256);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0586-01-01
http://dbpedia.org/resource/Siege_of_Dura-Europos_(256);http://purl.org/dc/terms/description;The siege of Dura Europos took place when the Sasanians under Shapur I besieged the Roman city of Dura-Europos in 256 after capturing Antioch.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Dura-Europos_(256)
http://dbpedia.org/resource/Siege_of_Caesarea_Cappadocia_(260);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Siege_of_Caesarea_Cappadocia_(260);http://purl.org/dc/terms/description;The siege of Caesarea by the Sassanids under Shapur I took place following their siege of the Roman city of Antioch in 260 which followed their major victory over the Romans in the Battle of Edessa.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Caesarea_Cappadocia_(260)
http://dbpedia.org/resource/Battle_of_Edessa;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Battle_of_Edessa;http://purl.org/dc/terms/description;With a large army, said to number 70,000 men, Valerian attempts to drive the Persians back from Edessa. The Roman army is surrounded and most of its troops are killed or captured. Valerian is taken prisoner for the remainder of his life.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Edessa
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Balista, Roman usurper, collects ships from Cilician ports and defeats a Persian raiding force near Pompeiopolis.
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://purl.org/dc/terms/description;The Battle of Ctesiphon took place in 263 between the Sassanid Empire and Palmyrene army under the Palmyrene king Odaenathus .
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Ctesiphon_(198)
http://dbpedia.org/resource/Byzantine–Sasanian_wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Byzantine–Sasanian_wars
http://dbpedia.org/resource/Battle_of_Carrhae_(296);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Battle_of_Carrhae_(296);http://purl.org/dc/terms/description;The Battle of Carrhae, also known as the Battle of Callinicum, took place in 296 or 297, after the invasion of Mesopotamia and Armenia by the Sasanian king Narseh.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Carrhae_(296)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Galerius launches a surprise attack against Narseh's camp in western Armenia. The Romans sack the camp and capture Narseh's wives, sisters and daughters, including his Queen of Queens Arsane. Narseh is wounded and escapes to his empire.
http://dbpedia.org/resource/Battle_of_Carrhae_(296);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Battle_of_Carrhae_(296);http://purl.org/dc/terms/description;The Battle of Carrhae, also known as the Battle of Callinicum, took place in 296 or 297, after the invasion of Mesopotamia and Armenia by the Sasanian king Narseh.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Carrhae_(296)
http://dbpedia.org/resource/Battle_of_Satala_(298);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0298-01-01
http://dbpedia.org/resource/Battle_of_Satala_(298);http://purl.org/dc/terms/description;The Battle of Satala was fought in 298, in Armenia, between the forces of the Roman Empire under the Tetrarch Galerius and the forces of the Sasanian Empire of Persia led by Shah Narseh .
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Satala_(298)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Paul I, Patriarch of Constantinople, is deposed and replaced by Macedonius I.
http://dbpedia.org/resource/Battle_of_Singara_(344);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Battle_of_Singara_(344);http://purl.org/dc/terms/description;The Roman army under Constantius wins a close victory, at the strongly fortified city of Singara (Mesopotamia). His enemy, King Shapur II, is forced to lift the siege, and withdraw the Persian army.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Singara_(344)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0586-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Constantius II builds new forts to secure upper Mesopotamia. Persia's king Shapur II sends an emissary to Constantinople with gifts and a letter wrapped in white silk. He requests that Constantius return the lands of his ancestors from the Euphrates to the frontier of Macedonia. Constantius tactfully refuses to cede any territories.
http://dbpedia.org/resource/Siege_of_Amida_(359);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://dbpedia.org/resource/Siege_of_Amida_(359);http://purl.org/dc/terms/description;Shapur II besieges the Roman fortress of Amida (modern Diyarbakir). After seventy-three days the city is conquered and the population is massacred by the Persians. Ammianus Marcellinus is a fortunate survivor and flees to Singara (Iraq).
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Amida_(359)
http://dbpedia.org/resource/Shapur_II's_siege_of_Bezabde;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Shapur_II's_siege_of_Bezabde;http://purl.org/dc/terms/description;Shapur II besieged the fortress city of Bezabde in Zabdicene in 360, held by the Romans.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Shapur_II's_siege_of_Bezabde
http://dbpedia.org/resource/Siege_of_Singara_(360);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0613-01-01
http://dbpedia.org/resource/Siege_of_Singara_(360);http://purl.org/dc/terms/description;The siege of Singara took place in 360, when the Sasanian Empire, under Shapur II, besieged the town of Singara, held by the Roman Empire.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Singara_(360)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0362-07-18
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Julian arrives at Antioch with a Roman expeditionary force (60,000 men) and stays there for nine months to launch a campaign against the Persian Empire.
http://dbpedia.org/resource/Battle_of_Maranga;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-01-01
http://dbpedia.org/resource/Battle_of_Maranga;http://purl.org/dc/terms/description;The Battle of Maranga occurred in 363, shortly after the Battle of Ctesiphon.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Maranga
http://dbpedia.org/resource/Julian's_Persian_expedition;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-03-01
http://dbpedia.org/resource/Julian's_Persian_expedition;http://purl.org/dc/terms/description;Julian's Persian expedition, which began in March 363 CE, was the final military campaign of the Roman emperor Julian.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Julian's_Persian_expedition
http://dbpedia.org/resource/Siege_of_Pirisabora;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-04-27
http://dbpedia.org/resource/Siege_of_Pirisabora;http://purl.org/dc/terms/description;The siege of Pirisabora took place when the Roman Emperor Julian besieged the fortified city of Pirisabora under Mamersides in April 363.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Pirisabora
http://dbpedia.org/resource/Siege_of_Pirisabora;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-04-29
http://dbpedia.org/resource/Siege_of_Pirisabora;http://purl.org/dc/terms/description;The siege of Pirisabora took place when the Roman Emperor Julian besieged the fortified city of Pirisabora under Mamersides in April 363.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Pirisabora
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-04-29
http://dbpedia.org/resource/Battle_of_Ctesiphon_(198);http://purl.org/dc/terms/description;Julian reaches the vicinity of the strongly fortified capital Ctesiphon. King Shapur II in charge of a large Persian army adopts a scorched earth policy, leaving the Romans desperately short of supplies.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Ctesiphon_(198)
http://dbpedia.org/resource/Battle_of_Samarra_(363);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-03-01
http://dbpedia.org/resource/Battle_of_Samarra_(363);http://purl.org/dc/terms/description;The Battle of Samarra took place in June 363, during the invasion of the Sasanian Empire by the Roman Emperor Julian.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Samarra_(363)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0363-06-27
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Julian is mortally wounded in a skirmish and dies from a wound received during the fighting near Samarra (Iraq). Jovian, general of the Guard, succeeds him and is proclaimed Emperor by the troops.
http://dbpedia.org/resource/Roman–Sasanian_War_of_421–422;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Roman–Sasanian_War_of_421–422;http://purl.org/dc/terms/description;The Roman–Sasanian war of 421–422 was a conflict between the Eastern Roman Empire and the Sasanians.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Roman–Sasanian_War_of_421–422
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Theodosius II starts a war against the Sassanids, sending an expeditionary force under command of Ardaburius, and invades Mesopotamia.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0406-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;"End of the Roman–Sassanid War: Emperor Theodosius II signs a 100-year peace treaty with Persia after 2 years of war. He agrees to a status quo ante bellum (""the state in which things were before the war""), and both parties guarantee liberty of religion in their territories."
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Anastasius I refuses to pay a share of the cost of defending the Caucasian Gates, through which nomadic tribes have come for raids on Persia and the Byzantine Empire. King Kavadh I invades Armenia and captures Theodosiopolis.
http://dbpedia.org/resource/Anastasian_War;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0427-01-01
http://dbpedia.org/resource/Anastasian_War;http://purl.org/dc/terms/description;The Anastasian War was fought from 502 to 506 between the Byzantine Empire and the Sasanian Empire.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Anastasian_War
http://dbpedia.org/resource/Siege_of_Theodosiopolis;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0502-08-01
http://dbpedia.org/resource/Siege_of_Theodosiopolis;http://purl.org/dc/terms/description;The siege of Theodosiopolis occurred in August 502, during the opening stages of the Anastasian War.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Theodosiopolis
http://dbpedia.org/resource/Siege_of_Amida_(502–503);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0502-08-01
http://dbpedia.org/resource/Siege_of_Amida_(502–503);http://purl.org/dc/terms/description;The siege of Amida occurred in 502–503, during the Anastasian War.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Amida_(502–503)
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Anastasius I sends a Byzantine army (52,000 men) to Armenia, but is defeated. The Romans attempt an unsuccessful siege of the Persian-held city Amida, on the Tigris. King Kavadh I invades Osroene, and lays siege to the city of Edessa (Northern Mesopotamia).
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0204-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;Emperor Anastasius I gains the upper hand in Armenia, with the renewed investment of Amida.
http://dbpedia.org/resource/Iberian_War;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Iberian_War;http://purl.org/dc/terms/description;The Iberian War was fought from 526 to 532 between the Byzantine Empire and the Sasanian Empire over the eastern Georgian kingdom of Iberia—a Sasanian client state that defected to the Byzantines.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Iberian_War
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Roman–Persian_Wars;http://purl.org/dc/terms/description;King Kavad I, assisted by his Arabian vassal, Al-Mundhir III, begins a campaign in the Transcaucasus region and Upper Mesopotamia.
http://dbpedia.org/resource/Battle_of_Thannuris;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0572-01-01
http://dbpedia.org/resource/Battle_of_Thannuris;http://purl.org/dc/terms/description;The Battle of Thannuris  was fought between the forces of the Eastern Roman Empire under Belisarius and the Persian Sasanian Empire under Xerxes in summer 528, near Dara in northern Mesopotamia.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Thannuris
http://dbpedia.org/resource/Battle_of_Satala_(298);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Battle_of_Satala_(298);http://purl.org/dc/terms/description;The Battle of Satala was fought between the forces of the Eastern Roman Empire and the Sassanid Empire in summer 530, near Satala in Byzantine Armenia.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Satala_(298)
http://dbpedia.org/resource/Battle_of_Marash;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0625-01-01
http://dbpedia.org/resource/Battle_of_Marash;http://purl.org/dc/terms/description;The Battle of Dara was fought between the Eastern Roman Empire and the Sasanians in 530 AD.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Marash
http://dbpedia.org/resource/Siege_of_Martyropolis_(531);http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://dbpedia.org/resource/Siege_of_Martyropolis_(531);http://purl.org/dc/terms/description;A siege of Martyropolis occurred in Autumn of 531 during the Iberian War between the Sasanian Empire under Kavadh I and Byzantine Empire under Justinian I.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Siege_of_Martyropolis_(531)
http://dbpedia.org/resource/Battle_of_Callinicum;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0531-04-19
http://dbpedia.org/resource/Battle_of_Callinicum;http://purl.org/dc/terms/description;A Byzantine army (20,000 men), commanded by Belisarius, is defeated by the Persians at Raqqa (northern Syria). Emperor Justinian I negotiates an end to the hostilities, and Belisarius is hailed as a hero.
http://dbpedia.org/resource/Roman–Persian_Wars;http://semanticweb.cs.vu.nl/2009/11/sem#hasSubEvent;http://dbpedia.org/resource/Battle_of_Callinicum
http://dbpedia.org/resource/Lazic_War;http://semanticweb.cs.vu.nl/2009/11/sem#hasBeginTimeStamp;0541-01-01
http://dbpedia.org/resource/Lazic_War;http://purl.org/dc/terms/description;The Lazic War, also known as the Colchidian War or in Georgian historiography as the Great War of Egrisi was fought between the Byzantine Empire and the Sasanian Empire for control of the ancient Georgian region of Lazica.
